,parent,child,group,flag,predicted_labels
24796,drafting,netting,58,False,False
24797,flambe,lard,719,False,False
24798,geodesy,hypsography,379,False,False
24799,tea,coffee_break,82,False,True
24800,gorge,dale,517,False,False
24801,charcoal,ground_plan,197,False,False
24802,sour_mash,corn_whiskey,485,False,False
24803,bullyboy,iconoclast,558,False,False
24804,confirmation,shrift,83,False,False
24805,Euryale,roc,113,False,False
24806,spectator,testifier,567,False,True
24807,corpuscular_radiation,photoemission,598,False,True
24808,gossip_columnist,correspondent,554,False,False
24809,godson,stillborn_infant,564,False,False
24810,six,three,642,False,False
24811,railroad_tunnel,arcade,180,False,False
24812,landmass,cape,515,False,True
24813,Albigenses,Augustinian_Hermits,493,False,False
24814,oat_cell_carcinoma,acute_leukemia,665,False,False
24815,balletomane,pillar,542,False,False
24816,carriage_return,fixed-cycle_operation,159,False,False
24817,aqua_vitae,poteen,485,False,False
24818,Gestalt_psychology,Darwinism,364,False,False
24819,Adam,hard_drug,158,False,False
24820,common_time,syncopation,437,False,True
24821,infanticide,wing_shooting,28,False,False
24822,garbage_collection,haying,81,False,False
24823,green_olive,piccalilli,479,False,False
24824,loss,war_cloud,445,False,False
24825,Burton,light_beer,484,False,False
24826,bacteriologist,malacologist,574,False,False
24827,federal_savings_bank,mutual_savings_bank,502,False,False
24828,aeromechanics,kinematics,378,False,False
24829,Mennonite,Pentecostal,537,False,False
24830,timber,stile,214,False,True
24831,national_capital,burg,513,False,False
24832,electric_drill,power_saw,174,False,False
24833,beaker,grace_cup,275,False,False
24834,auction,spade_casino,52,False,True
24835,Grimm's_law,fundamentals,363,False,False
24836,Nguni,Kamba,425,False,True
24837,seta,node,603,False,False
24838,gaff_topsail,square_sail,225,False,False
24839,dive_bomber,floatplane,172,False,False
24840,acaricide,Paris_green,613,False,False
24841,Kurux,Toda,430,False,False
24842,petticoat,body_stocking,251,False,False
24843,drogue,water_wings,290,False,False
24844,sensory_nerve,splanchnic_nerve,335,False,True
24845,marriage_proposal,reward,68,False,False
24846,central_nervous_system,muscular_structure,134,False,False
24847,mountain_climbing,rock_climbing,38,False,True
24848,sextet,concert_band,501,False,False
24849,aesthetic,fatalism,370,False,True
24850,spasticity,jaggedness,308,False,False
24851,denotatum,lexical_meaning,409,False,True
24852,deforestation,small-particle_pollution,680,False,False
24853,browser,audile,567,False,True
24854,sow,interrogate,739,False,False
24855,denial,isolation,384,False,True
24856,barometric_pressure,acoustic_radiation_pressure,328,False,False
24857,conceptualism,mechanism,370,False,False
24858,tasting,sucking,43,False,True
24859,leveler,Young_Turk,559,False,False
24860,halftime,breath,702,False,False
24861,bell_ringer,strike,3,False,False
24862,crab_apple,Baldwin,477,False,False
24863,glucosamine,aminomethane,681,False,False
24864,workday,feria,701,False,False
24865,violin_section,symphony_orchestra,501,False,False
24866,midfield,see,512,False,False
24867,progestin,estriol,694,False,True
24868,number,password,401,False,True
24869,sheika,bride,579,False,False
24870,cranberry_culture,mixed_farming,77,False,False
24871,wombat,potoroo,116,False,False
24872,logic,insurrectionism,363,False,True
24873,Mother_Hubbard,caftan,182,False,False
24874,diphenylbutyl_piperidine,chlorpromazine,185,False,True
24875,rhinoscope,dialyzer,210,False,False
24876,laryngoscope,dialyzer,210,False,False
24877,soup_bowl,chinaware,275,False,False
24878,savings,mutual_fund,623,False,True
24879,glycine,iodotyrosine,683,False,True
24880,splenomegaly,hypoplasia,652,False,False
24881,spread-eagle,entrance,707,False,False
24882,monition,citation,405,False,False
24883,dinner_dress,bodice,182,False,False
24884,baldric,bandoleer,224,False,False
24885,overcompensation,isolation,384,False,False
24886,slop,subsoil,682,False,False
24887,California_single-leaf_pinyon,pond_pine,606,False,False
24888,spray,Kwell,613,False,True
24889,padrone,lessor,586,False,False
24890,deplore,minimize,734,False,False
24891,look_like,take_after,753,False,False
24892,Hydra,troll,522,False,False
24893,gilding_metal,gunmetal,691,False,True
24894,splice,suture,200,False,False
24895,earphone,condenser_microphone,267,False,False
24896,munificence,tact,303,False,False
24897,lunisolar_calendar,lunar_calendar,703,False,False
24898,drop_biscuit,date_bread,469,False,False
24899,oil,latex_paint,165,False,False
24900,intent,symbolization,409,False,True
24901,ordinary,qadi,556,False,True
24902,drippings,suet,468,False,False
24903,cassava,cellulose,611,False,True
24904,juxtaposition,vantage,509,False,False
24905,elixir_of_life,balsam,164,False,False
24906,resolution,defervescence,450,False,True
24907,coup,touchdown,3,False,False
24908,belladonna,liniment,164,False,False
24909,joke,persiflage,399,False,True
24910,tonsure,rooftop,234,False,False
24911,catch,loss,332,False,True
24912,samba,straight_poker,52,False,False
24913,quillwort,club_moss,621,False,False
24914,forfeit,dump,729,False,False
24915,logomach,technophobe,528,False,False
24916,tail_feather,contour_feather,118,False,True
24917,hand,purser,543,False,False
24918,visual_field,foreground,367,False,True
24919,toy_box,sea_chest,226,False,False
24920,growler,subvocalizer,531,False,False
24921,accounting_firm,conglomerate,491,False,False
24922,hundredweight,milligram,641,False,False
24923,cudgel,blackjack,239,False,True
24924,round-bottom_flask,gourd,189,False,False
24925,swamp_pine,shortleaf_pine,606,False,False
24926,instrumentation,wings,11,False,True
24927,Erb's_palsy,alalia,654,False,False
24928,coverlet,afghan,168,False,False
24929,badge,attention,322,False,True
24930,bomber,western,470,False,False
24931,clubfoot,scaphocephaly,670,False,False
24932,belch,knee_jerk,15,False,False
24933,Visayan,Siberian,538,False,False
24934,state's_attorney,district_attorney,553,False,False
24935,tourtiere,steak_and_kidney_pie,463,False,False
24936,four,seven,642,False,False
24937,skinhead,stabber,558,False,False
24938,bridge,bolivia,52,False,True
24939,Han,Merovingian,488,False,False
24940,glockenspiel,spinet,235,False,False
24941,language_requirement,requirement,57,False,True
24942,forewoman,proctor,565,False,False
24943,preservationist,accuser,528,False,False
24944,rank-order_correlation_coefficient,correlation_coefficient,374,False,False
24945,histamine,putrescine,342,False,True
24946,Kiowa,Eyeish,539,False,False
24947,upbeat,backbeat,437,False,False
24948,overnighter,weekender,221,False,False
24949,Mononychus_olecranus,struthiomimus,104,False,False
24950,amethyst,sunstone,297,False,False
24951,traditionalism,teleology,370,False,False
24952,piano_teacher,headmistress,544,False,False
24953,Pilgrim,sourdough,591,False,False
24954,quantic,Kronecker_delta,361,False,False
24955,conspectus,line_score,402,False,False
24956,yellow_pine,pinon,606,False,False
24957,half_dollar,quarter,632,False,False
24958,presage,stage_fright,457,False,False
24959,frontbencher,floor_leader,572,False,False
24960,address,tonic_accent,436,False,True
24961,oyster,piddock,122,False,False
24962,competence,executability,302,False,True
24963,meprobamate,oxazepam,185,False,False
24964,Ostyak,Yeniseian,538,False,False
24965,discus,woodcut,220,False,False
24966,light_microscope,electron_microscope,195,False,False
24967,riparian_forest,snowfield,515,False,False
24968,foundling,cherub,564,False,False
24969,scorpion_shell,solenogaster,121,False,True
24970,lava,kimberlite,689,False,False
24971,conservation,adjustment,25,False,True
24972,patent_leather,shoe_leather,282,False,False
24973,conversationalist,lisper,531,False,False
24974,cherry-tree_gum,dragon's_blood,616,False,False
24975,lemon_balm,rue,483,False,False
24976,anglophile,believer,542,False,False
24977,life_raft,balsa_raft,227,False,False
24978,love_knot,stopper_knot,231,False,False
24979,national_flag,chevron,422,False,True
24980,alluvial_soil,mud_pie,682,False,False
24981,certiorari,search_warrant,405,False,False
24982,gorget,backplate,206,False,False
24983,endoscopy,check,18,False,False
24984,express,shuttle_bus,258,False,False
24985,miles_gloriosus,bragger,589,False,False
24986,block_diagram,vignette,197,False,False
24987,purge,deregulation,10,False,False
24988,glutamic_acid,cystine,683,False,False
24989,registered_bond,Premium_Bond,626,False,True
24990,caesium_clock,wristwatch,181,False,False
24991,bald_cypress,sequoia,607,False,False
24992,isometry,monic_polynomial,361,False,False
24993,contemplation,scrutiny,73,False,True
24994,misadvise,dissuade,725,False,False
24995,ambulatory,bus_lane,187,False,False
24996,boiling_point,cool,323,False,False
24997,bloat,pseudobulb,344,False,False
24998,camera_lucida,crown_lens,155,False,False
24999,cystoid_macular_edema,bunion,344,False,False
25000,fee-tail,tender,751,False,False
25001,berth,sleigh_bed,245,False,True
25002,dishwashing,Turkish_bath,32,False,False
25003,agent_provocateur,G-man,549,False,False
25004,major-domo,butler,570,False,False
25005,codification,alphabetization,51,False,True
25006,gleaner,shepherdess,595,False,False
25007,myth,roman_a_clef,397,False,True
25008,brattice,wainscoting,186,False,False
25009,perpetuate,plug,723,False,False
25010,closed_corporation,auction_house,491,False,False
25011,azido_group,propyl,681,False,True
25012,esprit,pertness,301,False,False
25013,wind,chitchat,440,False,True
25014,neural_arch,urochord,97,False,True
25015,circulatory_system,endoskeleton,134,False,True
25016,refreshment,reclamation,30,False,True
25017,able_seaman,purser,543,False,False
25018,shirtwaist,gown,182,False,False
25019,Comtism,solipsism,370,False,False
25020,Cynic,Scholastic,535,False,False
25021,shopper,organ-grinder,549,False,True
25022,samovar,pottle,237,False,False
25023,schottische,bluegrass,435,False,False
25024,crown_lens,Fresnel_lens,155,False,False
25025,Romansh,Walloon,429,False,False
25026,period,respite,702,False,True
25027,lorry,tractor,260,False,True
25028,geneticist,sociobiologist,574,False,False
25029,podcast,colorcast,739,False,False
25030,pyrethrum,rotenone,613,False,False
25031,fugue,concerto_grosso,434,False,False
25032,whaler,coxswain,543,False,False
25033,Department_of_Transportation,Department_of_Commerce_and_Labor,497,False,True
25034,acute_lymphocytic_leukemia,endometrial_carcinoma,665,False,False
25035,boolean_operation,stovepiping,159,False,True
25036,grammatical_meaning,rallying_point,409,False,True
25037,cellulose_acetate,pyrocellulose,685,False,False
25038,tragedienne,heartthrob,550,False,False
25039,alcohol_group,allyl,681,False,True
25040,inventory,systematization,51,False,False
25041,in_time,allegro_con_spirito,437,False,True
25042,telephoto_lens,Nicol_prism,155,False,False
25043,sea_scallop,Norwegian_lobster,481,False,False
25044,ground_cedar,stringybark_pine,607,False,False
25045,kirsch,grog,485,False,False
25046,impossibility,obverse,94,False,False
25047,teapot,urn,237,False,False
25048,antineoplastic_antibiotic,periwinkle_plant_derivative,183,False,True
25049,anode,fish_joint,200,False,False
25050,exoskeleton,esophagus,134,False,False
25051,hard-shell_crab,spiny_lobster,124,False,True
25052,render,sign_away,751,False,True
25053,seafaring,gig,33,False,True
25054,ovary,prostate_gland,339,False,False
25055,chloroprene,provitamin_A,684,False,False
25056,pole_position,left,509,False,False
25057,dog_food,cat_food,460,False,True
25058,thyrse,panicle,608,False,False
25059,frying_pan,baster,237,False,False
25060,case_agreement,perfective,643,False,False
25061,dental_implant,breast_implant,160,False,False
25062,sangapenum,mesquite_gum,616,False,False
25063,droppings,fecula,518,False,True
25064,paper,offprint,433,False,True
25065,rustling,shoplifting,5,False,False
25066,industrial_bank,nondiscretionary_trust,492,False,False
25067,funny_story,sarcasm,399,False,False
25068,casket,six-pack,226,False,False
25069,demitasse,finger_bowl,275,False,False
25070,miniature,cast,191,False,True
25071,superior,votary,540,False,False
25072,open-face_sandwich,bacon-lettuce-tomato_sandwich,470,False,False
25073,Plantagenet,Hanover,488,False,False
25074,business_letter,invite,412,False,False
25075,admixture,dust_contamination,679,False,False
25076,nutlet,beechnut,476,False,False
25077,boxer,kelpie,133,False,False
25078,propeller_plane,delta_wing,172,False,False
25079,molybdenum_steel,crucible_steel,690,False,False
25080,dovecote,sconce,216,False,False
25081,Bodo-Garo,Naga,426,False,False
25082,morello,gean,618,False,False
25083,bronchoscope,probe,210,False,False
25084,salad_fork,iced-tea_spoon,268,False,False
25085,savings_bank,national_bank,502,False,False
25086,triamcinolone,dexamethasone,694,False,False
25087,arc_sine,arc_tangent,361,False,False
25088,read-only_memory_chip,diode,252,False,False
25089,freeze,coordination,69,False,True
25090,aversive_stimulus,business,359,False,True
25091,assize,writ_of_right,405,False,False
25092,hypo-eutectoid_steel,vanadium_steel,690,False,False
25093,scandalmongering,prate,440,False,False
25094,cytochrome_c,high-density_lipoprotein,692,False,False
25095,stir,roller_coaster,650,False,False
25096,atlas,newel,214,False,False
25097,militant,non-resistant,528,False,False
25098,biquadratic_equation,primitive,375,False,False
25099,strophanthin,nucleoside,688,False,False
25100,conch,abalone,121,False,True
25101,upper_respiratory_tract,articulatory_system,134,False,False
25102,paleography,protoarcheology,381,False,False
25103,pump_priming,re-formation,30,False,False
25104,flying_bridge,gun_deck,169,False,False
25105,exchanger,payer,546,False,False
25106,interlude,delay,702,False,False
25107,double_entendre,tongue_twister,390,False,False
25108,Hebrew_alphabet,roman,421,False,True
25109,oneiromancy,onomancy,356,False,False
25110,central_nervous_system,respiratory_system,134,False,False
25111,collimator,field_lens,155,False,False
25112,Missouri,Tutelo,539,False,False
25113,procellariiform_seabird,black-footed_albatross,128,False,True
25114,sadist,wretch,597,False,True
25115,androsterone,prednisolone,694,False,False
25116,inborn_error_of_metabolism,hyperbetalipoproteinemia,660,False,False
25117,existentialism,operationalism,370,False,False
25118,mock-heroic,parody,399,False,False
25119,threshold_operation,sort,159,False,True
25120,folly,oscitancy,350,False,True
25121,eagle,cupid,422,False,True
25122,sea_power,sensitivity,302,False,False
25123,shore_pine,table-mountain_pine,606,False,False
25124,bell_buoy,white_line,444,False,False
25125,checkup,scan,18,False,False
25126,rule,tie,721,False,True
25127,ailurophobia,acrophobia,675,False,False
25128,stile,post,214,False,False
25129,hemostat,curette,210,False,False
25130,boxer,komondor,133,False,False
25131,myelocytic_leukemia,osteosarcoma,665,False,False
25132,camp_chair,musnud,205,False,False
25133,baroque,fit,305,False,False
25134,amethyst,sardonyx,297,False,False
25135,flood,foreshock,453,False,False
25136,post,anomaly,509,False,True
25137,monoclonal_antibody,reagin,668,False,True
25138,chemise,brassiere,182,False,True
25139,spherical_aberration,incidence,599,False,False
25140,Japanese_millet,yardgrass,615,False,False
25141,wyvern,houri,113,False,True
25142,reality_principle,dictate,363,False,False
25143,desert_tortoise,smooth_softshell,101,False,False
25144,LISP,object_language,407,False,False
25145,glucosamine,methylene_group,681,False,False
25146,sequestration,habeas_corpus,405,False,False
25147,jamb,lamppost,214,False,False
25148,cradle,wash_up,710,False,True
25149,chocolate_kiss,white_chocolate,462,False,False
25150,two-hitter,perfect_game,17,False,False
25151,maillot,stocking,198,False,False
25152,eight,seven,642,False,False
25153,disinter,procure,735,False,False
25154,corridor,arcade,180,False,False
25155,field-emission_microscope,operating_microscope,195,False,False
25156,harvester,picker,595,False,False
25157,crate,six-pack,226,False,True
25158,action_officer,walk-in,549,False,False
25159,timidity,horror,457,False,False
25160,pogrom,boot,45,False,False
25161,curtain_raiser,resumption,29,False,False
25162,spatula,urn,237,False,False
25163,bear_hug,stranglehold,44,False,False
25164,native_speaker,pollster,531,False,False
25165,slip,mud_pie,682,False,True
25166,foreign_correspondent,war_correspondent,554,False,False
25167,hind,belted_sandfish,153,False,False
25168,bass_drum,handbell,235,False,False
25169,saquinavir,beta-interferon,184,False,False
25170,violin_lesson,tutelage,64,False,False
25171,recycling_plant,winery,208,False,True
25172,red_cabbage,Chinese_cabbage,472,False,False
25173,town_meeting,summit,506,False,False
25174,greater_scaup,wood_duck,115,False,False
25175,bursar,acceptor,546,False,False
25176,accommodation_reflex,suckling_reflex,15,False,False
25177,honey_guide,wryneck,114,False,False
25178,circulating_decimal,one-hundred-millionth,420,False,False
25179,Hermissenda_crassicornis,nerita,121,False,False
25180,standard_schnauzer,Kerry_blue_terrier,131,False,False
25181,mescal,demerara,485,False,False
25182,tenpence,eagle,632,False,False
25183,venous_pressure,radial_pulse,673,False,False
25184,bull's_eye,unearned_run,3,False,False
25185,vomitory,doorway,202,False,False
25186,runcible_spoon,teaspoon,268,False,False
25187,contracture,trim,40,False,False
25188,relay,cattle_drive,36,False,False
25189,grape_louse,oak_blight,139,False,False
25190,Stheno,troll,113,False,False
25191,narcosis,hepatic_coma,354,False,False
25192,presenile_dementia,lunacy,676,False,False
25193,ranching,tilling,77,False,False
25194,drive-by_shooting,wing_shooting,28,False,True
25195,clamber,levitation,38,False,False
25196,Welsh_springer_spaniel,Gordon_setter,132,False,False
25197,electromyograph,autoinjector,210,False,False
25198,collation,genetic_screening,18,False,False
25199,casserole,mixing_bowl,275,False,False
25200,neurosarcoma,acute_leukemia,665,False,False
25201,shock,mutiny,16,False,True
25202,split_infinitive,transitive_verb,391,False,False
25203,greater_scaup,bluewing,115,False,False
25204,magical_ability,form,302,False,True
25205,doily,damask,240,False,False
25206,chick,Plymouth_Rock,108,False,True
25207,Solo_man,Javanthropus,146,False,False
25208,Minotaur,sea_serpent,522,False,False
25209,piquet,samba,52,False,False
25210,chest,snuffbox,226,False,True
25211,serial_operation,retrieval,159,False,True
25212,national_insurance,unemployment_compensation,87,False,False
25213,nub,point,336,False,False
25214,glucosamine,azido_group,681,False,False
25215,dacite,volcanic_glass,689,False,False
25216,expedience,leverage,331,False,True
25217,Pullman,slip_coach,222,False,False
25218,shortwave_diathermy_machine,microwave_diathermy_machine,210,False,False
25219,intuitionism,Aristotelianism,370,False,False
25220,genital_herpes,lymphogranuloma_venereum,666,False,False
25221,materialism,nominalism,370,False,False
25222,mother-in-law,adoptive_parent,552,False,False
25223,half_dollar,threepence,632,False,False
25224,Democrat,pinko,562,False,False
25225,trickery,cheat,66,False,True
25226,split-half_correlation,phi_coefficient,374,False,False
25227,antifouling_paint,oil_paint,165,False,True
25228,tornado,hurricane,601,False,False
25229,run_batted_in,passing,3,False,False
25230,strife,knife_fight,16,False,True
25231,eldest_hand,bridge_partner,580,False,False
25232,Leclanche_cell,Weston_cell,277,False,False
25233,mantra,old_man,390,False,False
25234,prawn,giant_crab,124,False,True
25235,host,annuitant,545,False,True
25236,trip,near-death_experience,445,False,False
25237,aviation,film_industry,89,False,True
25238,dead_weight,plague,359,False,False
25239,snake_muishond,glutton,145,False,False
25240,cytologist,taxonomist,574,False,False
25241,crux,rallying_point,409,False,True
25242,Methodist,Nonconformist,537,False,False
25243,professor,music_teacher,544,False,True
25244,firmness,vigor,324,False,True
25245,water_heater,heating_pad,263,False,False
25246,applejack,Scotch,485,False,False
25247,bull,preach,725,False,False
25248,sheet,doily,240,False,True
25249,white_magic,occultism,371,False,False
25250,regional_anesthesia,cryoanesthesia,653,False,True
25251,foreboding,gloom,457,False,False
25252,whiskey,bathtub_gin,485,False,True
25253,ormer,moon_shell,121,False,False
25254,Continental_Army,Marines,500,False,False
25255,videotape,transcription,215,False,True
25256,Great_Dane,Seeing_Eye_dog,133,False,False
25257,bust-up,bicker,441,False,False
25258,arc_cosecant,threshold_function,361,False,False
25259,tinderbox,tuck_box,226,False,False
25260,Old_Catholic_Church,Pentecostal_religion,494,False,True
25261,teacup,bowl,275,False,False
25262,marrow,zucchini,473,False,False
25263,beggar-my-neighbor,pinochle,52,False,False
25264,product_introduction,first_step,29,False,False
25265,bloodworm,sagitta,120,False,False
25266,kinetic_theory,Mendelism,364,False,False
25267,rustling,embezzlement,5,False,False
25268,chrism,witch_hazel,164,False,False
25269,readapt,focus,717,False,False
25270,monoxide,nitrogen_oxide,293,False,True
25271,freeman,countrywoman,527,False,False
25272,rabbit_ears,scanner,209,False,False
25273,archiannelid,Guinea_worm,120,False,False
25274,floor_plan,horoscope,197,False,False
25275,honey_guide,yellow-bellied_sapsucker,114,False,False
25276,milliammeter,machmeter,188,False,False
25277,black_tea,summer_savory,483,False,False
25278,cannulate,nest,744,False,False
25279,regur,sand,682,False,False
25280,Aleuria_aurantia,charred_pancake_cup,619,False,False
25281,locus_of_infection,restriction_site,509,False,False
25282,circulatory_system,lower_respiratory_tract,134,False,True
25283,freight_agent,bridge_agent,549,False,False
25284,narrowbody_aircraft,dive_bomber,172,False,True
25285,legal_fee,quid_pro_quo,625,False,False
25286,ill_humor,jollity,459,False,False
25287,Luba,Fula,425,False,False
25288,slivovitz,tequila,485,False,False
25289,turret_clock,analog_watch,181,False,False
25290,lead,bridgehead,509,False,False
25291,polenta,cold_cereal,471,False,False
25292,tempera,finish_coat,165,False,False
25293,French_bulldog,Eskimo_dog,133,False,False
25294,seafaring,coaching,33,False,True
25295,providence,right,313,False,False
25296,hang,dash,728,False,False
25297,patent_leather,white_leather,282,False,False
25298,toaster,pillar,542,False,False
25299,kettle,coffeepot,237,False,False
25300,fer-de-lance,massasauga,106,False,False
25301,androsterone,estriol,694,False,False
25302,roulade,glissando,423,False,False
25303,vitalist,toaster,542,False,False
25304,adenosine_monophosphate,margarin,685,False,False
25305,fieri_facias,reprieve,405,False,False
25306,corn_cake,oatcake,469,False,False
25307,beachfront,slash,515,False,False
25308,stand,wing,509,False,True
25309,coconut_oil,cracklings,468,False,False
25310,chest,hod,226,False,True
25311,deal,louver,242,False,True
25312,lemma,spathe,609,False,True
25313,castigate,amerce,742,False,True
25314,fabulist,lisper,531,False,False
25315,Hidatsa,Arapaho,539,False,False
25316,packing,instillation,37,False,False
25317,dive_bomber,single_prop,172,False,False
25318,uplink,amplitude_modulation,385,False,False
25319,rusher,tackler,571,False,False
25320,theme,roulade,423,False,True
25321,hurricane,tempest,601,False,True
25322,Skivvies,long_underwear,251,False,False
25323,probabilism,pragmatism,370,False,False
25324,duet,steel_band,501,False,False
25325,conjunction,agreement,643,False,True
25326,water_clock,wristwatch,181,False,False
25327,glyceride,margarin,685,False,False
25328,state's_attorney,King's_Counsel,553,False,False
25329,hyperbolic_geometry,topology,372,False,False
25330,invigorate,spread-eagle,707,False,False
25331,opacity,equivocation,311,False,False
25332,mania,involutional_depression,661,False,False
25333,crushed_leather,grain,282,False,False
25334,lector,teaching_fellow,544,False,False
25335,carpetbag,garment_bag,221,False,False
25336,Rebel,evolutionist,542,False,False
25337,Druid,medicine_man,525,False,True
25338,compound_morphology,generative_grammar,383,False,False
25339,puffbird,yellow-bellied_sapsucker,114,False,False
25340,milliammeter,Crookes_radiometer,188,False,False
25341,eosin,acid-base_indicator,296,False,False
25342,pop_bottle,jug,189,False,True
25343,underwear,body_stocking,251,False,True
25344,refilling,flowage,600,False,False
25345,nonpareil,chocolate_liquor,462,False,False
25346,film_noir,newsreel,411,False,False
25347,torture,traumatize,712,False,True
25348,casuistry,cosmology,382,False,False
25349,whooping_cough,bronchiolitis,656,False,False
25350,Minuteman,Stinger,179,False,False
25351,aeciospore,ragweed_pollen,604,False,False
25352,aviation,growth_industry,89,False,True
25353,science_fiction,parable,397,False,False
25354,space_probe,brilliant_pebble,179,False,False
25355,bear_market,automobile_industry,89,False,False
25356,feminist,picket,528,False,False
25357,food_allergy,cryesthesia,659,False,True
25358,vacuum,water-wash,710,False,False
25359,grounding,flash_welding,19,False,False
25360,nurse-patient_relation,lawyer-client_relation,645,False,True
25361,Friday,Monday,701,False,False
25362,touch,stereoscopic_vision,352,False,False
25363,European_rabbit,rabbit_ears,142,False,True
25364,Mwera,Serer,425,False,False
25365,legal_duty,essential_condition,57,False,True
25366,troll,beagling,50,False,True
25367,Brule,Biloxi,539,False,False
25368,friar,abbot,540,False,False
25369,tollgate,French_door,230,False,False
25370,royal,main-topsail,225,False,False
25371,mescal,vodka,485,False,False
25372,fake,toy,191,False,False
25373,power_series,sine,361,False,False
25374,Texas_tortoise,diamondback_terrapin,101,False,False
25375,pole_position,site,509,False,False
25376,electromyograph,surgical_instrument,210,False,False
25377,Episcopalian,Dunker,537,False,False
25378,cylinder_head,nameplate,220,False,False
25379,duckling,wild_duck,115,False,False
25380,tortoise,loggerhead,101,False,True
25381,river_limpet,seasnail,121,False,False
25382,pruning_saw,keyhole_saw,218,False,True
25383,invigilator,stage_manager,565,False,False
25384,bastinado,picket,45,False,False
25385,hemostat,syringe,210,False,False
25386,delay,period,702,False,False
25387,flurazepam,estazolam,185,False,False
25388,ghatti,sterculia_gum,616,False,False
25389,shuttle,minibus,258,False,False
25390,wiener_roast,business_lunch,82,False,False
25391,tombola,parimutuel,54,False,False
25392,tourtiere,rhubarb_pie,463,False,False
25393,demand_deposit,war_chest,623,False,False
25394,Nobelist,heir_presumptive,545,False,False
25395,yawl,scull,253,False,False
25396,mechanical_piano,tambourine,235,False,False
25397,big_deal,account,329,False,False
25398,bolt-hole,lenticel,338,False,False
25399,hearer,spectator,567,False,False
25400,sangoma,Coue,534,False,False
25401,nonparametric_statistic,average,374,False,False
25402,polysemy,twilight_zone,311,False,False
25403,coefficient_of_concordance,tau_coefficient_of_correlation,374,False,False
25404,leading_lady,supernumerary,550,False,False
25405,Gikuyu,ChiMwini,425,False,False
25406,housewife,prince_consort,579,False,False
25407,pitsaw,handsaw,218,False,False
25408,tristearin,adenosine_monophosphate,685,False,False
25409,nanogram,meter,641,False,False
25410,sick_leave,compensatory_time,85,False,False
25411,date-nut_bread,nut_bread,469,False,False
25412,pomologist,neurolinguist,574,False,False
25413,chamois,roan,282,False,False
25414,sandwich,instill,744,False,True
25415,tovarich,mate,557,False,False
25416,short-tailed_shrew,European_water_shrew,117,False,False
25417,dilatoriness,sluggishness,327,False,False
25418,provitamin,aromatic_compound,684,False,True
25419,ballet_mistress,dancing-master,576,False,False
25420,pile,gatepost,214,False,True
25421,covariance,rank-order_correlation_coefficient,374,False,False
25422,American_magpie,common_European_jay,100,False,False
25423,anaphylaxis,cryesthesia,659,False,False
25424,pump_priming,rebuilding,30,False,False
25425,peg,monofocal_lens_implant,160,False,True
25426,ridge,tool,746,False,True
25427,Palestinian,WASP,536,False,True
25428,Civil_List,exchange_traded_fund,623,False,False
25429,setup,drape,305,False,True
25430,cunt,minge,337,False,True
25431,marmalade,apple_butter,465,False,False
25432,skinhead,marauder,558,False,False
25433,Capetian,King_of_the_Germans,533,False,False
25434,minibus,shuttle_bus,258,False,False
25435,excise,ship_money,624,False,False
25436,sedimentary_clay,clay,682,False,True
25437,Arikara,Catawba,539,False,False
25438,cut,abbreviation,40,False,True
25439,duplicate,cast,191,False,True
25440,handout,oblation,84,False,False
25441,hypnophobia,automysophobia,675,False,False
25442,exponential,arc_cosecant,361,False,False
25443,rule,curb,721,False,True
25444,nabumetone,methyl_salicylate,289,False,False
25445,drop_scone,skillet_bread,469,False,False
25446,ducat,medallion,632,False,False
25447,big_band,brass_section,501,False,False
25448,bankruptcy,ordeal,9,False,False
25449,lower_deck,gun_deck,169,False,False
25450,incubus,dybbuk,524,False,False
25451,Plymouth_Rock,turkey_cock,108,False,False
25452,virilism,aspect,322,False,False
25453,speeding_ticket,interdict,405,False,False
25454,Belgian_sheepdog,boxer,133,False,False
25455,ground_pine,florida_selaginella,621,False,False
25456,handspring,walkover,46,False,False
25457,blackout,track-to-track_seek_time,702,False,False
25458,chastise,vilify,734,False,True
25459,disband,curtain_off,722,False,False
25460,chafing_dish,tea_urn,237,False,False
25461,slug,moon_shell,121,False,True
25462,half_gainer,snorkeling,48,False,False
25463,plantar_reflex,suckling_reflex,15,False,False
25464,phatic_speech,commerce,440,False,True
25465,fieri_facias,ticket,405,False,False
25466,cooperative,the_City,89,False,True
25467,neurosarcoma,rhabdomyosarcoma,665,False,False
25468,right_of_re-entry,fair_use,333,False,False
25469,unstratified_language,ALGOL,407,False,True
25470,Mugwump,statesman,562,False,False
25471,golden_retriever,clumber,132,False,False
25472,frightfulness,beastliness,310,False,True
25473,quartz_battery,sugar_refinery,208,False,False
25474,donkey,fasces,422,False,False
25475,shiner,crucian_carp,96,False,False
25476,laryngoscope,thermograph,210,False,False
25477,penetration,totipotency,302,False,True
25478,exacta,crap_shooting,54,False,False
25479,old-age_pensioner,transferee,545,False,False
25480,eccrine_gland,apocrine_gland,143,False,False
25481,sidewinder,brilliant_pebble,179,False,False
25482,tractor,minivan,260,False,False
25483,subsoil,china_clay,682,False,False
25484,gauge,skip_distance,35,False,True
25485,trochlear,ventral_root,335,False,False
25486,helmsman,whaler,543,False,False
25487,lugsail,topgallant,225,False,False
25488,helpmate,first_lady,579,False,False
25489,Go_Fish,draw,52,False,False
25490,triphammer,sawmill,174,False,False
